Search Warrant #,Type of Warrant,Date,Address Merged,Address,,,City,State,Country,
12SW4408,SEARCH,27-Jan-12,6700 S WINCHESTER AVE,6700,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,N
12SW4330,SEARCH,27-Jan-12,1200 N SPRINGFIELD AVE,1200,N,SPRINGFIELD AVE,CHICAGO,ILLINOIS,USA,Y
12SW4366,SEARCH,27-Jan-12,6300 S ST LAWRENCE AVE,6300,S,ST LAWRENCE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4409,SEARCH,27-Jan-12,6300 S PAULINA ST,6300,S,PAULINA ST,CHICAGO,ILLINOIS,USA,N
12SW4402,SEARCH,27-Jan-12,7000 S LAFLIN ST,7000,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
12SW4417,SEARCH,27-Jan-12,4100 W WELLINGTON AVE,4100,W,WELLINGTON AVE,CHICAGO,ILLINOIS,USA,N
12SW4416,SEARCH,27-Jan-12,2400 N HARDING AVE,2400,N,HARDING AVE,CHICAGO,ILLINOIS,USA,Y
12SW4421,SEARCH,27-Jan-12,2500 S CHRISTIANA AVE,2500,S,CHRISTIANA AVE,CHICAGO,ILLINOIS,USA,Y
12SW4414,SEARCH,28-Jan-12,6200 S SEELEY AVE,6200,S,SEELEY AVE,CHICAGO,ILLINOIS,USA,Y
12SW4415,SEARCH,28-Jan-12,8200 S MARQUETTE AVE,8200,S,MARQUETTE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4424,SEARCH,28-Jan-12,1700 N MASON AVE,1700,N,MASON AVE,CHICAGO,ILLINOIS,USA,Y
12SW4412,SEARCH,28-Jan-12,8600 S BISHOP ST,8600,S,BISHOP ST,CHICAGO,ILLINOIS,USA,Y
12SW4423,SEARCH,28-Jan-12,1400 W 64TH ST,1400,W,64TH ST,CHICAGO,ILLINOIS,USA,N
12SW4426,SEARCH,28-Jan-12,2100 E 96TH PL,2100,E,96TH PL,CHICAGO,ILLINOIS,USA,Y
12SW4430,SEARCH,29-Jan-12,400 N RIDGEWAY AVE,400,N,RIDGEWAY AVE,CHICAGO,ILLINOIS,USA,N
12SW4425,SEARCH,29-Jan-12,7200 S SOUTH SHORE DR,7200,S,SOUTH SHORE DR,CHICAGO,ILLINOIS,USA,Y
12SW4431,SEARCH,30-Jan-12,9200 S ABERDEEN ST,9200,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
12SW4419,SEARCH,31-Jan-12,1500 N MONITOR AVE,1500,N,MONITOR AVE,CHICAGO,ILLINOIS,USA,N
12SW4427,SEARCH,31-Jan-12,5600 S EMERALD AVE,5600,S,EMERALD AVE,CHICAGO,ILLINOIS,USA,Y
12SW4445,SEARCH,31-Jan-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4448,SEARCH,31-Jan-12,1700 W JUNEWAY TER,1700,W,JUNEWAY TER,CHICAGO,ILLINOIS,USA,Y
12SW4452,SEARCH,31-Jan-12,3900 N ELSTON AVE,3900,N,ELSTON AVE,CHICAGO,ILLINOIS,USA,N
12SW4453,SEARCH,31-Jan-12,9200 S WOODLAWN AVE,9200,S,WOODLAWN AVE,CHICAGO,ILLINOIS,USA,N
12SW4454,SEARCH,31-Jan-12,9200 S WOODLAWN AVE,9200,S,WOODLAWN AVE,CHICAGO,ILLINOIS,USA,N
12SW4446,SEARCH,1-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4447,SEARCH,1-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4462,SEARCH,1-Feb-12,3000 E 91ST ST,3000,E,91ST ST,CHICAGO,ILLINOIS,USA,N
12SW4463,SEARCH,1-Feb-12,3000 E 91ST ST,3000,E,91ST ST,CHICAGO,ILLINOIS,USA,N
12SW4483,SEARCH,1-Feb-12,7000 S WENTWORTH AVE,7000,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,N
12SW4482,SEARCH,1-Feb-12,800 W 72ND ST,800,W,72ND ST,CHICAGO,ILLINOIS,USA,Y
12SW4485,SEARCH,1-Feb-12,1200 S SAWYER AVE,1200,S,SAWYER AVE,CHICAGO,ILLINOIS,USA,Y
12SW4489,SEARCH,1-Feb-12,5300 W DIVISION ST,5300,W,DIVISION ST,CHICAGO,ILLINOIS,USA,Y
12SW4488,SEARCH,1-Feb-12,0 S AUSTIN BLVD,0,S,AUSTIN BLVD,CHICAGO,ILLINOIS,USA,Y
12SW4441,SEARCH,1-Feb-12,300 N LOREL AVE,300,N,LOREL AVE,CHICAGO,ILLINOIS,USA,Y
12SW4442,SEARCH,1-Feb-12,2300 W ADAMS ST,2300,W,ADAMS ST,CHICAGO,ILLINOIS,USA,Y
12SW4460,SEARCH,1-Feb-12,1700 W JUNEWAY TER,1700,W,JUNEWAY TER,CHICAGO,ILLINOIS,USA,N
12SW4459,SEARCH,1-Feb-12,1700 W JUNEWAY TER,1700,W,JUNEWAY TER,CHICAGO,ILLINOIS,USA,N
12SW4490,SEARCH,1-Feb-12,10700 S CHAMPLAIN AVE,10700,S,CHAMPLAIN AVE,CHICAGO,ILLINOIS,USA,Y
12SW4479,SEARCH,2-Feb-12,4100 W MONROE ST,4100,W,MONROE ST,CHICAGO,ILLINOIS,USA,N
12SW4466,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4487,SEARCH,2-Feb-12,2000 W 68TH PL,2000,W,68TH PL,CHICAGO,ILLINOIS,USA,Y
12SW4467,SEARCH,2-Feb-12,7300 S STEWART AVE,7300,S,STEWART AVE,CHICAGO,ILLINOIS,USA,Y
12SW4471,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4474,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4470,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4472,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4469,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4475,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4476,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4477,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4473,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4484,SEARCH,2-Feb-12,900 E 81ST ST,900,E,81ST ST,CHICAGO,ILLINOIS,USA,N
12SW4503,SEARCH,2-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4493,SEARCH,2-Feb-12,5000 W ADAMS ST,5000,W,ADAMS ST,CHICAGO,ILLINOIS,USA,Y
12SW4468,SEARCH,2-Feb-12,5000 S LOOMIS BLVD,5000,S,LOOMIS BLVD,CHICAGO,ILLINOIS,USA,N
12SW4497,SEARCH,2-Feb-12,6800 S ELIZABETH ST,6800,S,ELIZABETH ST,CHICAGO,ILLINOIS,USA,Y
12SW4481,SEARCH,2-Feb-12,6000 N RIDGE AVE,6000,N,RIDGE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4491,SEARCH,2-Feb-12,2400 W ARTHINGTON ST,2400,W,ARTHINGTON ST,CHICAGO,ILLINOIS,USA,N
12SW4457,SEARCH,2-Feb-12,1300 S FAIRFIELD AVE,1300,S,FAIRFIELD AVE,CHICAGO,ILLINOIS,USA,Y
12SW4455,SEARCH,2-Feb-12,3400 W 79TH ST,3400,W,79TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4512,SEARCH,2-Feb-12,700 N RIDGEWAY AVE,700,N,RIDGEWAY AVE,CHICAGO,ILLINOIS,USA,Y
10SW5836,SEARCH,2-Feb-12,800 N LARAMIE AVE,800,N,LARAMIE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4492,SEARCH,2-Feb-12,100 S BELL AVE,100,S,BELL AVE,CHICAGO,ILLINOIS,USA,Y
12SW4577,SEARCH,3-Feb-12,900 E 83RD ST,900,E,83RD ST,CHICAGO,ILLINOIS,USA,Y
12SW4480,SEARCH,3-Feb-12,8900 S PHILLIPS AVE,8900,S,PHILLIPS AVE,CHICAGO,ILLINOIS,USA,Y
12SW4496,SEARCH,3-Feb-12,10900 S WENTWORTH AVE,10900,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,Y
12SW4508,SEARCH,3-Feb-12,8500 S MARYLAND AVE,8500,S,MARYLAND AVE,CHICAGO,ILLINOIS,USA,N
12SW4511,SEARCH,3-Feb-12,7300 S WOOD ST,7300,S,WOOD ST,CHICAGO,ILLINOIS,USA,Y
12SW4510,SEARCH,3-Feb-12,5900 S WINCHESTER AVE,5900,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,Y
12SW4451,SEARCH,3-Feb-12,4300 S CAMPBELL AVE,4300,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,N
12SW4585,SEARCH,3-Feb-12,1000 N SPRINGFIELD AVE,1000,N,SPRINGFIELD AVE,CHICAGO,ILLINOIS,USA,N
12SW4461,SEARCH,3-Feb-12,700 N DRAKE AVE,700,N,DRAKE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4587,SEARCH,3-Feb-12,6800 S PERRY AVE,6800,S,PERRY AVE,CHICAGO,ILLINOIS,USA,N
12SW4581,SEARCH,3-Feb-12,8200 S DREXEL AVE,8200,S,DREXEL AVE,CHICAGO,ILLINOIS,USA,Y
12SW4591,SEARCH,3-Feb-12,5600 S WOLCOTT AVE,5600,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,Y
12SW4575,SEARCH,3-Feb-12,2000 N KEYSTONE AVE,2000,N,KEYSTONE AVE,CHICAGO,ILLINOIS,USA,N
12SW4495,SEARCH,3-Feb-12,5600 S BISHOP ST,5600,S,BISHOP ST,CHICAGO,ILLINOIS,USA,N
12SW4580,SEARCH,4-Feb-12,600 N CENTRAL PARK AVE,600,N,CENTRAL PARK AVE,CHICAGO,ILLINOIS,USA,Y
12SW4500,SEARCH,4-Feb-12,0 N CONFIDENTIAL ST,0,N,CONFIDENTIAL ST,CHICAGO,ILLINOIS,USA,N
12SW4594,SEARCH,4-Feb-12,5000 W PENSACOLA AVE,5000,W,PENSACOLA AVE,CHICAGO,ILLINOIS,USA,Y
12SW4597,SEARCH,4-Feb-12,1200 N MASON AVE,1200,N,MASON AVE,CHICAGO,ILLINOIS,USA,N
12SW4601,SEARCH,4-Feb-12,1000 N DRAKE AVE,1000,N,DRAKE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4604,SEARCH,6-Feb-12,2400 E 75TH ST,2400,E,75TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4584,SEARCH,6-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4605,SEARCH,6-Feb-12,1600 W JUNEWAY TER,1600,W,JUNEWAY TER,CHICAGO,ILLINOIS,USA,Y
12SW4600,SEARCH,6-Feb-12,2400 E 74TH PL,2400,E,74TH PL,CHICAGO,ILLINOIS,USA,N
12SW4603,SEARCH,6-Feb-12,700 E 62ND ST,700,E,62ND ST,CHICAGO,ILLINOIS,USA,Y
12SW4610,SEARCH,7-Feb-12,7600 N ASHLAND AVE,7600,N,ASHLAND AVE,CHICAGO,ILLINOIS,USA,Y
12SW4611,SEARCH,7-Feb-12,1500 W JONQUIL TER,1500,W,JONQUIL TER,CHICAGO,ILLINOIS,USA,N
12SW4478,SEARCH,7-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4612,SEARCH,7-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4613,SEARCH,7-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4595,SEARCH,7-Feb-12,400 S LOTUS AVE,400,S,LOTUS AVE,CHICAGO,ILLINOIS,USA,N
12SW4615,SEARCH,7-Feb-12,400 W 58TH ST,400,W,58TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4616,SEARCH,7-Feb-12,5900 S EMERALD AVE,5900,S,EMERALD AVE,CHICAGO,ILLINOIS,USA,N
12SW4606,SEARCH,7-Feb-12,7800 S BISHOP ST,7800,S,BISHOP ST,CHICAGO,ILLINOIS,USA,Y
12SW4623,SEARCH,7-Feb-12,6500 S LOWE AVE,6500,S,LOWE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4621,SEARCH,7-Feb-12,6500 S LOWE AVE,6500,S,LOWE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4593,SEARCH,8-Feb-12,2900 W ADAMS ST,2900,W,ADAMS ST,CHICAGO,ILLINOIS,USA,Y
12SW4618,SEARCH,8-Feb-12,2700 W EVERGREEN AVE,2700,W,EVERGREEN AVE,CHICAGO,ILLINOIS,USA,N
12SW4628,SEARCH,8-Feb-12,2400 W ADAMS ST,2400,W,ADAMS ST,CHICAGO,ILLINOIS,USA,N
12SW4622,SEARCH,8-Feb-12,5700 S WINCHESTER AVE,5700,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,Y
12SW4620,SEARCH,8-Feb-12,0 E 114TH ST,0,E,114TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4625,SEARCH,8-Feb-12,8500 S MUSKEGON AVE,8500,S,MUSKEGON AVE,CHICAGO,ILLINOIS,USA,Y
12SW4632,SEARCH,9-Feb-12,8100 S DREXEL AVE,8100,S,DREXEL AVE,CHICAGO,ILLINOIS,USA,Y
12SW4643,SEARCH,9-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4619,SEARCH,9-Feb-12,8500 S ESCANABA AVE,8500,S,ESCANABA AVE,CHICAGO,ILLINOIS,USA,Y
12SW4644,SEARCH,9-Feb-12,6900 S ABERDEEN ST,6900,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,N
12SW4635,SEARCH,9-Feb-12,3800 W MONROE ST,3800,W,MONROE ST,CHICAGO,ILLINOIS,USA,Y
12SW4639,SEARCH,9-Feb-12,5700 S ALBANY AVE,5700,S,ALBANY AVE,CHICAGO,ILLINOIS,USA,N
12SW4640,SEARCH,9-Feb-12,7100 S JEFFERY BLVD,7100,S,JEFFERY BLVD,CHICAGO,ILLINOIS,USA,N
12SW4626,SEARCH,9-Feb-12,5700 S THROOP ST,5700,S,THROOP ST,CHICAGO,ILLINOIS,USA,Y
12SW4645,SEARCH,10-Feb-12,10600 S CHAMPLAIN AVE,10600,S,CHAMPLAIN AVE,CHICAGO,ILLINOIS,USA,Y
12SW4633,SEARCH,10-Feb-12,6100 S KIMBARK AVE,6100,S,KIMBARK AVE,CHICAGO,ILLINOIS,USA,Y
12SW4666,SEARCH,10-Feb-12,700 E 111TH ST,700,E,111TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4668,SEARCH,10-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4647,SEARCH,10-Feb-12,6800 S ELIZABETH ST,6800,S,ELIZABETH ST,CHICAGO,ILLINOIS,USA,N
12SW4650,SEARCH,10-Feb-12,6800 S ELIZABETH ST,6800,S,ELIZABETH ST,CHICAGO,ILLINOIS,USA,N
11SW4662,SEARCH,10-Feb-12,4100 W 16TH ST,4100,W,16TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4663,SEARCH,10-Feb-12,4100 W 16TH ST,4100,W,16TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4662,SEARCH,10-Feb-12,4100 W 16TH ST,4100,W,16TH ST,CHICAGO,ILLINOIS,USA,N
12SW4642,SEARCH,10-Feb-12,0 E 114TH ST,0,E,114TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4677,SEARCH,10-Feb-12,700 E 111TH ST,700,E,111TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4661,SEARCH,10-Feb-12,700 E 105TH ST,700,E,105TH ST,CHICAGO,ILLINOIS,USA,N
12SW4660,SEARCH,10-Feb-12,7800 S SOUTH SHORE DR,7800,S,SOUTH SHORE DR,CHICAGO,ILLINOIS,USA,Y
12SW0466,SEARCH,10-Feb-12,600 E 90TH PL,600,E,90TH PL,CHICAGO,ILLINOIS,USA,Y
12SW4654,SEARCH,11-Feb-12,900 N WOOD ST,900,N,WOOD ST,CHICAGO,ILLINOIS,USA,Y
12SW4609,SEARCH,11-Feb-12,2900 W 73RD ST,2900,W,73RD ST,CHICAGO,ILLINOIS,USA,Y
12SW4674,SEARCH,11-Feb-12,5000 S RACINE AVE,5000,S,RACINE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4682,SEARCH,11-Feb-12,2400 W BELMONT AVE,2400,W,BELMONT AVE,CHICAGO,ILLINOIS,USA,N
12SW4680,SEARCH,11-Feb-12,7300 S GREENWOOD AVE,7300,S,GREENWOOD AVE,CHICAGO,ILLINOIS,USA,Y
12SW4681,SEARCH,11-Feb-12,5700 S WASHTENAW AVE,5700,S,WASHTENAW AVE,CHICAGO,ILLINOIS,USA,Y
12SW4688,SEARCH,12-Feb-12,6400 S PEORIA ST,6400,S,PEORIA ST,CHICAGO,ILLINOIS,USA,Y
12SW4687,SEARCH,12-Feb-12,5500 N CHRISTIANA AVE,5500,N,CHRISTIANA AVE,CHICAGO,ILLINOIS,USA,Y
12SW4689,SEARCH,12-Feb-12,1500 N TALMAN AVE,1500,N,TALMAN AVE,CHICAGO,ILLINOIS,USA,Y
12SW4694,SEARCH,12-Feb-12,100 N WALLER AVE,100,N,WALLER AVE,CHICAGO,ILLINOIS,USA,N
12SW4692,SEARCH,13-Feb-12,5500 W GRAND AVE,5500,W,GRAND AVE,CHICAGO,ILLINOIS,USA,N
12SW4673,SEARCH,13-Feb-12,5000 W BALMORAL AVE,5000,W,BALMORAL AVE,CHICAGO,ILLINOIS,USA,Y
12SW4671,SEARCH,13-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4697,SEARCH,13-Feb-12,5500 W JACKSON BLVD,5500,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
12SW4696,SEARCH,13-Feb-12,5500 W JACKSON BLVD,5500,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
12SW4695,SEARCH,13-Feb-12,6500 S OAKLEY AVE,6500,S,OAKLEY AVE,CHICAGO,ILLINOIS,USA,N
12SW4701,SEARCH,13-Feb-12,10300 S DOTY AVE E,10300,S,DOTY AVE E,CHICAGO,ILLINOIS,USA,N
12SW4700,SEARCH,14-Feb-12,2700 S KEDVALE AVE,2700,S,KEDVALE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4702,SEARCH,14-Feb-12,3800 W AUGUSTA BLVD,3800,W,AUGUSTA BLVD,CHICAGO,ILLINOIS,USA,N
12SW4699,SEARCH,14-Feb-12,2700 S KEDVALE AVE,2700,S,KEDVALE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4707,SEARCH,14-Feb-12,3300 S HAMILTON AVE,3300,S,HAMILTON AVE,CHICAGO,ILLINOIS,USA,N
12SW4684,SEARCH,14-Feb-12,600 E 78TH ST,600,E,78TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4722,SEARCH,15-Feb-12,5900 S ABERDEEN ST,5900,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
12SW4685,SEARCH,15-Feb-12,6200 S EVANS AVE,6200,S,EVANS AVE,CHICAGO,ILLINOIS,USA,Y
12SW4710,SEARCH,15-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4715,SEARCH,15-Feb-12,8200 S COLES AVE,8200,S,COLES AVE,CHICAGO,ILLINOIS,USA,Y
12SW4709,SEARCH,15-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4711,SEARCH,15-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4718,SEARCH,15-Feb-12,4300 W KAMERLING AVE,4300,W,KAMERLING AVE,CHICAGO,ILLINOIS,USA,Y
12SW4728,SEARCH,15-Feb-12,5500 W GRAND AVE,5500,W,GRAND AVE,CHICAGO,ILLINOIS,USA,N
12SW4729,SEARCH,15-Feb-12,5500 W GRAND AVE,5500,W,GRAND AVE,CHICAGO,ILLINOIS,USA,N
12SW4704,SEARCH,15-Feb-12,8500 S ELIZABETH ST,8500,S,ELIZABETH ST,CHICAGO,ILLINOIS,USA,N
12SW4723,SEARCH,15-Feb-12,6700 W 64TH ST,6700,W,64TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4716,SEARCH,15-Feb-12,6600 S ST LAWRENCE AVE,6600,S,ST LAWRENCE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4736,SEARCH,15-Feb-12,3400 W FLOURNOY ST,3400,W,FLOURNOY ST,CHICAGO,ILLINOIS,USA,Y
12SW4739,SEARCH,16-Feb-12,4300 W PARKER AVE,4300,W,PARKER AVE,CHICAGO,ILLINOIS,USA,Y
12SW4706,SEARCH,16-Feb-12,3800 W 51ST ST,3800,W,51ST ST,CHICAGO,ILLINOIS,USA,N
12SW4744,SEARCH,16-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4708,SEARCH,16-Feb-12,6500 S ABERDEEN ST,6500,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,N
12SW4743,SEARCH,16-Feb-12,4600 W WEST END AVE,4600,W,WEST END AVE,CHICAGO,ILLINOIS,USA,Y
12SW4742,SEARCH,16-Feb-12,4400 W WRIGHTWOOD AVE,4400,W,WRIGHTWOOD AVE,CHICAGO,ILLINOIS,USA,N
12SW4741,SEARCH,16-Feb-12,4400 W WRIGHTWOOD AVE,4400,W,WRIGHTWOOD AVE,CHICAGO,ILLINOIS,USA,Y
12SW4727,SEARCH,17-Feb-12,2500 W MOFFAT ST,2500,W,MOFFAT ST,CHICAGO,ILLINOIS,USA,N
12SW4759,SEARCH,17-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4746,SEARCH,17-Feb-12,1700 S STATE ST,1700,S,STATE ST,CHICAGO,ILLINOIS,USA,N
12SW4758,SEARCH,17-Feb-12,2900 W 25TH PL,2900,W,25TH PL,CHICAGO,ILLINOIS,USA,Y
12SW4762,SEARCH,17-Feb-12,5200 S CALUMET AVE,5200,S,CALUMET AVE,CHICAGO,ILLINOIS,USA,Y
12SW4734,SEARCH,17-Feb-12,2700 S HARDING AVE,2700,S,HARDING AVE,CHICAGO,ILLINOIS,USA,Y
12SW4735,SEARCH,17-Feb-12,2700 S HARDING AVE,2700,S,HARDING AVE,CHICAGO,ILLINOIS,USA,Y
12SW4763,SEARCH,18-Feb-12,3800 W POLK ST,3800,W,POLK ST,CHICAGO,ILLINOIS,USA,Y
12SW4764,SEARCH,18-Feb-12,3500 W 61ST PL,3500,W,61ST PL,CHICAGO,ILLINOIS,USA,N
12SW4761,SEARCH,18-Feb-12,4600 S PRAIRIE AVE,4600,S,PRAIRIE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4753,SEARCH,19-Feb-12,6900 S HONORE ST,6900,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
12SW4755,SEARCH,19-Feb-12,1400 E 67TH PL,1400,E,67TH PL,CHICAGO,ILLINOIS,USA,Y
12SW4752,SEARCH,20-Feb-12,4800 W WALTON ST,4800,W,WALTON ST,CHICAGO,ILLINOIS,USA,N
12SW4773,SEARCH,20-Feb-12,3400 W WALNUT ST,3400,W,WALNUT ST,CHICAGO,ILLINOIS,USA,N
12SW4775,SEARCH,20-Feb-12,6600 S ARTESIAN AVE,6600,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,Y
12SW4785,SEARCH,21-Feb-12,6700 S THROOP ST,6700,S,THROOP ST,CHICAGO,ILLINOIS,USA,Y
12SW4782,SEARCH,21-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4777,SEARCH,21-Feb-12,300 W 114TH ST,300,W,114TH ST,CHICAGO,ILLINOIS,USA,N
12SW4779,SEARCH,21-Feb-12,4700 S LOOMIS BLVD,4700,S,LOOMIS BLVD,CHICAGO,ILLINOIS,USA,Y
12SW4789,SEARCH,21-Feb-12,2900 W 59TH ST,2900,W,59TH ST,CHICAGO,ILLINOIS,USA,Y
12SW4802,SEARCH,22-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4781,SEARCH,22-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4806,SEARCH,22-Feb-12,3900 W MARQUETTE RD,3900,W,MARQUETTE RD,CHICAGO,ILLINOIS,USA,N
12SW4791,SEARCH,22-Feb-12,8700 S ESCANABA AVE,8700,S,ESCANABA AVE,CHICAGO,ILLINOIS,USA,Y
12SW4810,SEARCH,22-Feb-12,8700 S BURLEY AVE,8700,S,BURLEY AVE,CHICAGO,ILLINOIS,USA,Y
12SW4815,SEARCH,22-Feb-12,2600 S CALIFORNIA AVE,2600,S,CALIFORNIA AVE,CHICAGO,ILLINOIS,USA,N
12SW4792,SEARCH,22-Feb-12,2700 W MONROE ST,2700,W,MONROE ST,CHICAGO,ILLINOIS,USA,Y
12SW4803,SEARCH,22-Feb-12,11000 S NORMAL AVE,11000,S,NORMAL AVE,CHICAGO,ILLINOIS,USA,Y
12SW4812,SEARCH,23-Feb-12,4900 W OAKDALE AVE,4900,W,OAKDALE AVE,CHICAGO,ILLINOIS,USA,Y
12SW4808,SEARCH,23-Feb-12,6400 S DAMEN AVE,6400,S,DAMEN AVE,CHICAGO,ILLINOIS,USA,N
12SW4814,SEARCH,23-Feb-12,5100 S THROOP ST,5100,S,THROOP ST,CHICAGO,ILLINOIS,USA,Y
12SW4797,SEARCH,23-Feb-12,4300 N BROADWAY,4300,N,BROADWAY,CHICAGO,ILLINOIS,USA,N
12SW4823,SEARCH,23-Feb-12,8500 S MACKINAW AVE,8500,S,MACKINAW AVE,CHICAGO,ILLINOIS,USA,N
12SW4838,SEARCH,23-Feb-12,4400 W ALTGELD ST,4400,W,ALTGELD ST,CHICAGO,ILLINOIS,USA,Y
12SW4836,SEARCH,24-Feb-12,5500 W GRAND AVE,5500,W,GRAND AVE,CHICAGO,ILLINOIS,USA,N
12SW4824,SEARCH,24-Feb-12,7700 S ADA ST,7700,S,ADA ST,CHICAGO,ILLINOIS,USA,Y
12SW4800,SEARCH,24-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4801,SEARCH,24-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
12SW4828,SEARCH,24-Feb-12,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
